id	utterance	slot_labels	intent
507	我想查找从 波士顿 飞往 旧金山 最便宜 的航班	O B-fromloc.city_name O B-toloc.city_name B-cost_relative O	atis_flight
508	我想在 丹佛 与 亚特兰大 之间 往返 并经停 匹兹堡 这可行吗	O B-fromloc.city_name O B-toloc.city_name O B-round_trip O B-stoploc.city_name O	atis_flight
509	有哪些航班从 亚特兰大 飞往 巴尔的摩	O B-fromloc.city_name O B-toloc.city_name	atis_flight
510	显示从 盐湖城 飞往 密尔沃基 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
511	显示从 匹兹堡 飞往 旧金山 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
512	显示从 巴尔的摩 飞往 达拉斯 的所有航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
513	能否显示在 丹佛 与 匹兹堡 之间 最便宜 的 往返 航班	O B-fromloc.city_name O B-toloc.city_name O B-cost_relative O B-round_trip O	atis_flight
514	我想要一趟从 丹佛 飞往 匹兹堡 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
515	显示从 波士顿 飞往 亚特兰大 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
516	我需要一趟 晚上 10 点 之后 从 旧金山 出发飞往 波士顿 的航班	O B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
517	有哪些航班从 波士顿 出发并在 下午 5 点 之前 抵达 达拉斯沃思堡	O B-fromloc.city_name O B-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O B-toloc.city_name	atis_flight
518	查找 波士顿 飞往 匹兹堡 的 往返 航班的行程安排	O B-fromloc.city_name O B-toloc.city_name O B-round_trip O	atis_flight
519	列出 八月 六日 晚上 从 匹兹堡 飞往 亚特兰大 的航班	O B-depart_date.month_name B-depart_date.day_number B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
520	我想要 清 晨 从 波士顿 飞往 丹佛	O B-depart_time.period_mod B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight
521	正在寻找一趟从 丹佛 飞往 盐湖城 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
522	显示从 哥伦布 飞往 巴尔的摩 的所有航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
523	以及在 午夜 之后 从 奥克兰 飞往 波士顿 的航班	O B-depart_time.period_of_day B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
524	能否提供 周一 中午 及 之后 出发从 旧金山 飞往 匹兹堡 的 头等舱 航班列表	O B-depart_date.day_name B-depart_time.time O B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O B-class_type O	atis_flight
525	我想要从 亚特兰大 飞往 费城	O B-fromloc.city_name O B-toloc.city_name	atis_flight
526	有哪些航班 周二 从 亚特兰大 飞往 圣路易斯 并在 下午 2 点 30 分 左右 抵达	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time I-arrive_time.time I-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O	atis_flight
527	列出从 奥克兰 飞往 波士顿 的 环球航空 的 每日 航班	O B-fromloc.city_name O B-toloc.city_name O B-airline_code O B-flight_days O	atis_flight
528	显示 周二 从 纽约 飞往 迈阿密 的 头等舱 航班	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-class_type O	atis_flight
529	达美航空 有从 波士顿 飞往 旧金山 并经停 丹佛 的航班吗	B-airline_name O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O	atis_flight
530	请列出 匹兹堡 和 巴尔的摩 之间的所有 联合航空 的航班	O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
531	给我从 亚特兰大 飞往 巴尔的摩 的 上午 航班	O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day O	atis_flight
532	我想要从 费城 飞往 达拉斯 再飞往 旧金山	O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name	atis_flight
533	十月 十二日 出发从 亚特兰大 飞往 丹佛 的 最便宜 航班是哪一班	B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-cost_relative O	atis_flight
534	从 达拉斯 到 休斯顿 的 首趟 航班是哪一班	O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
535	我想要了解 周一 晚上 8 点 之后 从 旧金山 飞往 匹兹堡 的航班信息	O B-depart_date.day_name B-depart_time.period_of_day B-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
536	下午 3 点 之后 出发从 达拉斯 飞往 丹佛 的航班有哪些	B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
537	你好我想要 达美航空 从 亚特兰大 飞往 波士顿 的航班	O B-airline_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
538	哪些航班是由 美国航空 提供	O B-airline_name O	atis_flight
539	显示从 爱田 飞往其他机场的航班	O B-fromloc.airport_name O	atis_flight
540	我想要从 多伦多 飞往 圣地亚哥 并经停 圣路易斯 的航班	O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O	atis_flight
541	周六 或 周日 往返 密尔沃基 和 菲尼克斯 的 美国航空 的航班	B-depart_date.day_name B-or B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
542	列出从 佛罗里达州 迈阿密 到 北卡罗莱纳州 夏洛特 最便宜 的 单程 航班	O B-fromloc.state_name B-fromloc.city_name O B-toloc.state_name B-toloc.city_name B-cost_relative O B-round_trip O	atis_flight
543	八月 二日 从 华盛顿 出发的航班	B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O	atis_flight
544	我想要从 费城 经过 达拉斯 飞往 旧金山 的航班	O B-fromloc.city_name O B-stoploc.city_name O B-toloc.city_name O	atis_flight
545	列出 周五 从 亚特兰大 飞往 达拉斯 的所有航班	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
546	显示 1991 年 九月 一日 从 丹佛 飞往 旧金山 的所有 联合航空 的航班	O B-depart_date.year I-depart_date.year B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
547	十一月 八日 从 旧金山 飞往 奥克兰 的 最早 航班是哪一班	B-arrive_date.month_name B-arrive_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
548	周四 上午 从 纽约 飞往 多伦多	B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight
549	从 迈阿密 飞往 印第安纳波利斯 最便宜 的航班	O B-fromloc.city_name O B-toloc.city_name B-cost_relative O	atis_flight
550	我对从 辛辛那提 飞往 伯班克 的航班感兴趣必须是 美国航空 的航班并且在 下午 出发我需要知道机型和航班号	O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-depart_time.period_of_day O	atis_flight
551	从 奥克兰 飞往 旧金山 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
552	列出从 波士顿 飞往 旧金山 并仅供应 早餐 的航班	O B-fromloc.city_name O B-toloc.city_name O B-meal_description O	atis_flight
553	好的，我想从 丹佛 飞往 匹兹堡	O B-fromloc.city_name O B-toloc.city_name	atis_flight
554	我想要一趟 周日 从 蒙特利尔 飞往 圣地亚哥 的航班	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
555	我需要 这 周日 从 魁北克 的 蒙特利尔 飞往 加州 圣地亚哥 的航班	O B-depart_date.date_relative B-depart_date.day_name O B-fromloc.state_name O B-fromloc.city_name O B-toloc.state_name B-toloc.city_name O	atis_flight
556	帮我列出从 巴尔的摩 到 费城 或 丹佛 到 费城 或 匹兹堡 到 费城 的所有航班	O B-fromloc.city_name O B-toloc.city_name B-or B-fromloc.city_name O B-toloc.city_name B-or B-fromloc.city_name O B-toloc.city_name O	atis_flight
557	我需要 周四 上午 从 纽约市 到 加拿大 蒙特利尔 的航班列表	O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.country_name B-toloc.city_name O	atis_flight
558	显示从 费城 飞往 纽瓦克 的所有航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
559	我如何从 旧金山机场 到 旧金山 市中心	O B-fromloc.airport_name O B-toloc.city_name O	atis_flight
560	我想要从 丹佛 飞往 亚特兰大 途经 匹兹堡 的航班	O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O	atis_flight
561	巴尔的摩 到 费城	B-fromloc.city_name O B-toloc.city_name	atis_flight
562	给我从 丹佛 到 巴尔的摩 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
563	该航班将始发于 波士顿	O B-fromloc.city_name	atis_flight
564	从 堪萨斯城 到 克利夫兰 的航班及价格	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
565	哪些航班在 周二 中午 之后 从 菲尼克斯 飞往 明尼苏达州 圣保罗	O B-depart_date.day_name B-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.state_name B-toloc.city_name	atis_flight
566	列出 周四 从 底特律 飞往 圣地亚哥 的航班	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
567	从 菲尼克斯 飞往 密尔沃基 的航班有哪些	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
568	哪些航班从 费城 飞往 旧金山 并经停 达拉斯	O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name	atis_flight
569	显示从 丹佛 飞往 奥克兰 并在 12 点 之后 抵达的航班	O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O	atis_flight
570	我要查看从 波士顿 到 亚特兰大 的 最早 航班无论周几都可以	O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
571	显示 下 周六 下午 从 丹佛 飞往 费城 的所有航班	O B-depart_date.date_relative B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
572	显示从 亚特兰大 飞往 巴尔的摩 丹佛 和 达拉斯 的航班	O B-fromloc.city_name O B-toloc.city_name B-toloc.city_name O B-toloc.city_name O	atis_flight
573	单程	B-round_trip	atis_flight
574	列出 周六 从 达拉斯 飞往 旧金山 的所有 直达 航班	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-flight_stop O	atis_flight
575	能否给我一份从 亚特兰大 飞往 波士顿 的航班列表	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
576	请给我一份从 波士顿 出发前往 匹兹堡 的航班列表	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
577	九月 四日 周三 从 华盛顿 飞往 亚特兰大 最早 的航班是哪一班	B-depart_date.month_name B-depart_date.day_number B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-flight_mod O	atis_flight
578	显示从 亚特兰大 飞往 达拉斯 价格 低 于 1100 美元 的所有 往返 航班	O B-fromloc.city_name O B-toloc.city_name O B-cost_relative O B-fare_amount I-fare_amount O B-round_trip O	atis_flight
579	周六 从 丹佛 返回 费城 的航班有哪些	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
580	上午 从 达拉斯 飞往 休斯顿 的航班	B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
581	从 匹兹堡 飞往 巴尔的摩 的航班有哪些	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
582	请显示从 波士顿 飞往 旧金山 并且提供 餐食 的 最早 航班	O B-fromloc.city_name O B-toloc.city_name O B-meal O B-flight_mod O	atis_flight
583	给我 周日 从 孟菲斯 飞往 拉斯维加斯 的 直达 航班	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-flight_stop O	atis_flight
584	搭乘 全美航空 4 点 20 分 从 巴尔的摩 飞往 旧金山 的航班使用什么机型	O B-airline_name B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name O	atis_flight
585	我想要一趟 晚上 从 达拉斯 飞往 密尔沃基 的航班	O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
586	让我们再看看从 巴尔的摩 飞往 费城 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
587	我可以从 波士顿 飞往 旧金山 并经停 丹佛 吗	O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O	atis_flight
588	能否告诉我从 达拉斯 飞往 巴尔的摩 的哪趟航班的票价 最便宜	O B-fromloc.city_name O B-toloc.city_name O B-cost_relative	atis_flight
589	显示飞往 爱田 的 最晚 航班	O B-toloc.airport_name O B-flight_mod O	atis_flight
590	从 波士顿 到 巴尔的摩 可以乘坐的 最早 航班是哪一班	O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
591	列出 六月 二日 周三 从 迈阿密 飞往 华盛顿 并在 上午 11 点 15 分 和 中午 12 点 45 分 之间抵达 华盛顿 的 直达 航班	O B-arrive_date.month_name B-arrive_date.day_number B-arrive_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.start_time I-arrive_time.start_time I-arrive_time.start_time I-arrive_time.start_time I-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time I-arrive_time.end_time I-arrive_time.end_time I-arrive_time.end_time O B-toloc.city_name O B-flight_stop O	atis_flight
592	我想 周一 上午 从 圣保罗 飞往 圣何塞 周二 上午 从 圣何塞 飞往 休斯顿 周三 上午 从 休斯顿 飞往 圣保罗	O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight
593	执飞 沃斯堡的 达美航空 的所有航班有哪些	O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O O	atis_flight
594	显示从 巴尔的摩 飞往 哥伦布 的所有航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
595	我想从 波士顿 飞往 亚特兰大 我想要票价 最低 的航班	O B-fromloc.city_name O B-toloc.city_name O B-cost_relative O	atis_flight
596	给我 周日 上午 从 密尔沃基 飞往 圣路易斯 的航班	O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
597	一趟从 波士顿 飞往 丹佛 的 大陆航空 的航班	O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
598	周六 从 拉斯维加斯 飞往 菲尼克斯 的航班	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
599	我想查找从 波士顿 飞往 丹佛 最便宜 的航班	O B-fromloc.city_name O B-toloc.city_name B-cost_relative O	atis_flight
600	显示下午 4 点 和 5 点 之间从 匹兹堡 抵达 巴尔的摩 的航班	O B-arrive_time.start_time I-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O B-fromloc.city_name O B-toloc.city_name O	atis_flight
601	我需要一趟从 堪萨斯城 飞往 盐湖城 的 达美航空 的航班	O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
602	能否列出从 华盛顿 飞往 多伦多 的所有航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
603	显示从 波士顿 飞往 旧金山 的所有 直达 航班	O B-fromloc.city_name O B-toloc.city_name O B-flight_stop O	atis_flight
604	显示 多伦多 和 旧金山 之间的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
605	显示 波士顿 和 旧金山 丹佛 和 旧金山 还有 波士顿 和 丹佛 之间的航班	O B-fromloc.city_name O B-toloc.city_name B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
606	显示 密尔沃基 和 奥兰多 之间的所有 每日 航班	O B-fromloc.city_name O B-toloc.city_name O B-flight_days O	atis_flight
607	从 堪萨斯城 飞往 亚特兰大 在 周一 上午 10 点 之前 抵达的航班有哪些	O B-fromloc.city_name O B-toloc.city_name O B-arrive_date.day_name B-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O	atis_flight
608	美国航空 的哪些航班从 费城 飞往 达拉斯 并在 中午 之前 出发	B-airline_name O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time B-depart_time.time_relative O	atis_flight
609	大陆航空 的哪些航班在 周日 晚上 9 点 之后 从 西雅图 出发	B-airline_name O B-depart_date.day_name B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O	atis_flight
610	周五 从 华盛顿 飞往 旧金山 并供应 早餐 的 最早 航班是哪一班	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-meal_description O B-flight_mod O	atis_flight
611	你们有哪些航班从 亚特兰大 飞往 费城 并供应 早餐	O B-fromloc.city_name O B-toloc.city_name O B-meal_description	atis_flight
612	我想看看从 匹兹堡 飞往 亚特兰大 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
613	可以预订哪些从 波士顿 飞往 匹兹堡 且提供 Q 舱票价 的航班	O B-fromloc.city_name O B-toloc.city_name O B-fare_basis_code I-fare_basis_code O	atis_flight
614	从 匹兹堡 飞往 纽瓦克 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
615	我想要往返 波士顿 和 旧金山	O B-fromloc.city_name O B-toloc.city_name	atis_flight
616	显示 美国航空 从 亚特兰大 出发的航班	O B-airline_name O B-fromloc.city_name O	atis_flight
617	显示 八月 三日 从 达拉斯 到 巴尔的摩 可以预订的航班	O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O	atis_flight
618	从任何城市飞抵 米切尔将军国际机场 的航班有哪些	O B-toloc.airport_name O	atis_flight
619	显示 周六 或 周日 往返 密尔沃基 和 菲尼克斯 的 美国航空 的航班	O B-depart_date.day_name B-or B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
620	我想要 一月 一日 从 丹佛 飞往 巴尔的摩 的 头等舱 航班	O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-class_type O	atis_flight
621	列出 米切尔将军国际机场 的所有出发和抵达航班	O B-airport_name O	atis_flight
622	显示 中午 左右 从 丹佛 抵达 巴尔的摩 的航班	O B-arrive_time.time B-arrive_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
623	周二 我想查找一趟从 底特律 飞往 圣彼得堡 在 晚上 10 点 之前 抵达的航班	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O	atis_flight
624	我想要一趟 明天 早上 从 堪萨斯城 飞往 纽瓦克 的航班	O B-depart_date.today_relative B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
625	列出从 费城 飞往 旧金山 经停 达拉斯 的航班	O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O	atis_flight
626	现在我需要一趟从 沃思堡 出发 不迟于 下 周一 下午 2 点 抵达 丹佛 的航班	O B-fromloc.city_name O B-arrive_time.time_relative B-arrive_date.date_relative B-arrive_date.day_name B-arrive_time.time I-arrive_time.time I-arrive_time.time O B-toloc.city_name O	atis_flight
627	从 圣何塞 飞往 圣保罗 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
628	我想查看从 亚特兰大 飞往 华盛顿 特区 的航班信息给我关于 周三 下午 4 点 之后 航班的信息	O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O	atis_flight
629	早上 从 波士顿 飞往 匹兹堡 的 最早 航班是哪一班	B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
630	从 亚特兰大 飞往 费城 的 早上 航班	O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day O	atis_flight
631	从 匹兹堡 飞往 亚特兰大 最便宜 的航班有哪些	O B-fromloc.city_name O B-toloc.city_name B-cost_relative O	atis_flight
632	显示 早上 从 旧金山 飞往 匹兹堡 的航班	O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
633	显示 周一 晚上 8 点 之后 从 达拉斯 飞往 匹兹堡 的所有航班	O B-depart_date.day_name B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
634	显示 周五 从 亚特兰大 飞往 丹佛 的航班	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
635	从 旧金山 飞往 波士顿 最便宜 的航班是哪一班	O B-fromloc.city_name O B-toloc.city_name B-cost_relative O	atis_flight
636	全美航空 有没有 华盛顿 特区 和 旧金山 之间 早上 8 点 的航班	B-airline_name O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name O B-depart_time.time I-depart_time.time I-depart_time.time O	atis_flight
637	显示 明天 从 匹兹堡 飞往 波士顿 的所有航班	O B-depart_date.today_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
638	从 匹兹堡 飞往 丹佛 的所有上午航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
639	晚上 7 点 之后 从 匹兹堡 飞往 费城 的航班有哪些	B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
640	显示从 费城 飞往 旧金山 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
641	下 周二 从 芝加哥 飞往 底特律 并在 下午 6 点 左右 抵达的航班有哪些	B-arrive_date.date_relative B-arrive_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O	atis_flight
642	接下来 两天从 纳什维尔 飞往 塔科马 的 早间 航班有哪些	B-depart_date.date_relative O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day O	atis_flight
643	周五 从 旧金山 飞往 华盛顿 的 最后 一班飞机是哪班	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
644	十月 一日 周二 从 达拉斯 飞往 旧金山 的航班有哪些	B-depart_date.month_name B-depart_date.day_number B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
645	联合航空 是否有从 波士顿 飞往 达拉斯沃思堡 的航班	B-airline_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
646	周一 从 克利夫兰 飞往 堪萨斯城 的航班	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
647	我想查找一趟从 波士顿 飞往 奥兰多 的航班我希望它经停 纽约 并且我希望该航班提供 早餐	O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O B-meal_description	atis_flight
648	好的，然后我想在 九月 四日 从 匹兹堡 飞往 亚特兰大	O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name	atis_flight
649	下 周三 8 点 之后 从 匹兹堡 飞往 巴尔的摩 的航班有哪些	B-depart_date.date_relative B-depart_date.day_name B-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
650	我想要从 波士顿 飞往 旧金山	O B-fromloc.city_name O B-toloc.city_name	atis_flight
651	有没有 六月 十一日 从 圣彼得堡 飞往 密尔沃基 的航班	O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O	atis_flight
652	显示 周日 从 匹兹堡 飞往 旧金山 的航班	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
653	能否列出从 芝加哥 飞往 密尔沃基 的所有航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
654	显示 八月 七日 从 丹佛 飞往 旧金山 的所有航班	O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O	atis_flight
655	1991 年 七月 二十五日 从 匹兹堡 飞往 巴尔的摩 的哪些航班的载客量 最少	B-depart_date.year I-depart_date.year B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-mod	atis_flight
656	显示 下午 6 点 之后 飞往 巴尔的摩 的所有航班	O B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-toloc.city_name O	atis_flight
657	显示从 巴尔的摩 飞往 达拉斯 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
658	能否列出 密尔沃基 和 芝加哥 之间的所有航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
659	周一 晚间 从 洛杉矶 飞往 匹兹堡 的 最后 一趟 直飞 航班	B-arrive_date.day_name B-arrive_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O B-flight_stop O	atis_flight
660	从 波士顿 飞往 旧金山 的 最早 航班是哪一班	O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
661	我想要一趟 六月 一日 从 芝加哥 飞往 西雅图 的 大陆航空 清 晨 航班	O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-airline_name B-depart_time.period_of_day B-depart_time.period_of_day O	atis_flight
662	显示从 达拉斯 飞往 巴尔的摩 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
663	给我从 巴尔的摩 飞往 匹兹堡 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
664	请列出从 夏洛特 飞往 长滩 在 午餐时间 之后 抵达的航班	O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.period_of_day B-arrive_time.time_relative O	atis_flight
665	九月 十六日 往返 费城 和 丹佛 之间的航班有哪些	B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O	atis_flight
666	我想要从 波士顿 飞往 旧金山 最便宜 的航班	O B-fromloc.city_name O B-toloc.city_name B-cost_relative O	atis_flight
667	有没有从 波士顿 飞往 奥克兰 的 非直达 航班	O B-fromloc.city_name O B-toloc.city_name O B-flight_stop O	atis_flight
668	我想查找一趟 周三 从 匹兹堡 飞往 波士顿 的航班并且我必须在 1 点 之前 到达 波士顿 所以我想要一趟 不迟于 上午 11 点从这里出发的航班	O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O B-toloc.city_name O B-depart_time.time_relative O O O	atis_flight
669	我需要了解从 华盛顿 飞往 沃思堡 的航班信息	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
670	能否告诉我从 巴尔的摩 飞往 达拉斯 的航班有哪些	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
671	给我从 巴尔的摩 飞往 丹佛 且提供 头等舱 的 联合航空 的航班	O B-fromloc.city_name O B-toloc.city_name O B-class_type O B-airline_name O	atis_flight
672	美国航空 有没有从 匹兹堡 飞往 亚特兰大 的航班	B-airline_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
673	列出从 丹佛 飞往 巴尔的摩 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
674	我想要一份 十二月 二十七日 或 二十八日 印第安纳波利斯 和 奥兰多 之间的 往返 航班列表	O B-depart_date.month_name B-depart_date.day_number B-or B-depart_date.day_number B-fromloc.city_name O B-toloc.city_name O B-round_trip O	atis_flight
675	我需要一趟从 丹佛 返回 亚特兰大 的航班	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
676	我想要一趟从 伯班克 飞往 华盛顿州 塔科马 的航班	O B-fromloc.city_name O B-toloc.state_name B-toloc.city_name O	atis_flight
