id	utterance	slot_labels	intent
1086	シンシナティ 発 オヘヤ 行きで 午前 7 時 18 分 以降 に出発するフライト、 アメリカン	B-fromloc.city_name O B-toloc.airport_name O B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-airline_name	atis_flight
1087	ワシントン から フォートワース までのフライトに興味がある	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1088	午後 6 時 までに 到着する バーバンク 発 デンバー 行きの ノンストップ フライトを一覧表示して	B-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O B-fromloc.city_name O B-toloc.city_name O B-flight_stop O	atis_flight
1089	来週 の 月曜日 ピッツバーグ を出発して サンフランシスコ に行く航空会社の スケジュール を教えて	B-depart_date.date_relative O B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name O B-flight_time O	atis_flight_time
1090	シャーロット から ボルチモア までの 午前中 のフライト情報を教えて	B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day O	atis_flight
1091	フィラデルフィア 発 サンフランシスコ 行きの ユナイテッド 便をすべて一覧表示して	B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
1092	ミルウォーキー から オーランド まで飛びたい	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1093	午後 に ボストン を出発して 午後 5 時 近く に到着する、 ボストン 発 アトランタ 行きのフライトはある	B-depart_time.period_of_day O B-fromloc.city_name O B-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1094	水曜日 午前中 に出発する ミルウォーキー から オーランド までの 片道 の飛行機を教えて	B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O B-round_trip O	atis_flight
1095	バーバンク 発のすべてのフライトを教えて	B-fromloc.city_name O	atis_flight
1096	カナディアン航空 が使用する航空機を教えて	B-airline_name O	atis_aircraft
1097	はい、 ワシントン に住んでいて、 サンフランシスコ まで旅行したい、この旅行にどの航空会社を使えばいい	O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1098	アトランタ から フィリー までの飛行機を一覧表示してくれる	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1099	ラガーディア または JFK から クリーブランド までのフライト	B-fromloc.airport_name B-or B-fromloc.airport_code O B-toloc.city_name O	atis_flight
1100	水曜日 に フェニックス を出発して ミルウォーキー に到着する アメリカン航空 のフライトを教えて	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
1101	ボストン から出る ルフトハンザ航空 のすべてのフライトを教えて	B-fromloc.city_name O B-airline_name O	atis_flight
1102	ボストン 発 サンフランシスコ 行きの 最安 のフライトを教えてくれる	B-fromloc.city_name O B-toloc.city_name O B-cost_relative O	atis_flight
1103	ボルチモア から フィラデルフィア までのフライト情報を教えて欲しい	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1104	アトランタ から ボルチモア までのフライト情報を教えて	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1105	午前中 の ニューアーク 発 ロサンゼルス 行きのフライトに乗りたい	B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1106	ボルチモア 発 シアトル 行きの、 ミネアポリス に立ち寄る飛行機を一覧表示して	B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O	atis_flight
1107	午後 5 時 以降 に出発する ピッツバーグ から ニューヨーク までのフライトが必要	B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1108	水曜日 の フェニックス から ミルウォーキー までの アメリカン航空 のフライトを全部教えて	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
1109	七月 十九日 ダラス と ボルチモア 間で 一番安い フライトはどれ	B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name O B-toloc.city_name O B-cost_relative O	atis_flight
1110	サンフランシスコ 発 デンバー 行きのすべてのフライトを教えて	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1111	ボルチモア と サンフランシスコ 間で飛んでいるのはどの航空会社	B-fromloc.city_name O B-toloc.city_name O	atis_airline
1112	ボストン から デンバー までどの航空会社が飛んでる	B-fromloc.city_name O B-toloc.city_name O	atis_airline
1113	ヒューストン と ラスベガス 間の 往復 便	B-fromloc.city_name O B-toloc.city_name O B-round_trip O	atis_flight
1114	土曜日 または 日曜日 に フェニックス に向けて ミルウォーキー を発つ アメリカン航空 のフライトはどれ	B-depart_date.day_name B-or B-depart_date.day_name O B-toloc.city_name O B-fromloc.city_name O B-airline_name O	atis_flight
1115	オンタリオ から ウェストチェスター まで行く、 シカゴ に立ち寄るフライトを探している	B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O	atis_flight
1116	デンバー から ピッツバーグ までの 片道 の 最安 チケットは何	B-fromloc.city_name O B-toloc.city_name O B-round_trip O B-cost_relative O	atis_airfare
1117	ボストン 発 デンバー 行きのフライト UA 281 はどのような航空会社	B-fromloc.city_name O B-toloc.city_name O B-airline_code B-flight_number O	atis_airline
1118	ボストン と フィラデルフィア 間を飛ぶ航空会社はどれ	B-fromloc.city_name O B-toloc.city_name O	atis_airline
1119	午後 に出発する、 ボルチモア ワシントン空港 発 オークランド 行きの ノンストップ フライトを一覧表示して	B-arrive_time.period_of_day O B-fromloc.city_name B-fromloc.airport_name O B-toloc.city_name O B-flight_stop O	atis_flight
1120	アトランタ から フィラデルフィア までの 八月 一日 の全部のフライトの運賃を一覧表示してくれる	B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O	atis_airfare
1121	サンディエゴ から ヒューストン 経由 ニュージャージー の ニューアーク までのフライトを教えて	B-fromloc.city_name O B-stoploc.city_name O B-toloc.state_name O B-toloc.city_name O	atis_flight
1122	月曜日 午前 の ダラス 発 ピッツバーグ 行きがあるのは何便	B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1123	フィラデルフィア 発 サンフランスコ 行きで ダラス に立ち寄る ファーストクラス の アメリカン航空 のフライトで使用されている航空機の種類は何	B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O B-class_type O B-airline_name O	atis_aircraft
1124	オークランド と アトランタ 間で ファーストクラス の 往復 チケットの値段はいくら	B-fromloc.city_name O B-toloc.city_name O B-class_type O B-round_trip O	atis_airfare
1125	土曜日 フィラデルフィア 発 ダラス 行きのフライトに関する情報が必要	B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name O	atis_flight
1126	八月 二十七日 の 夕方 ユナイテッド の サンフランシスコ 発 デンバー 行きにはどんな 夜 の便がある	B-depart_date.month_name B-depart_date.day_number O B-depart_time.period_of_day B-airline_name O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day O	atis_flight
1127	1991 年 十月 一日 の フィラデルフィア から ダラス までのフライトは何	B-depart_date.year I-depart_date.year B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1128	ボストン から デンバー までの 火曜日 夜 のフライトをすべて一覧表示して	B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O	atis_flight
1129	八月 十一日 の ピッツバーグ と ボルチモア の間で利用可能なのは何便	B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1130	デンバー 発 ピッツバーグ 行き、そして ピッツバーグ から アトランタ 、そして アトランタ から ピッツバーグ に戻り、 デンバー に戻るフライトが欲しい	B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name O	atis_flight
1131	金曜日 ニューアーク 発 タンパ 行きのフライト情報を教えて	B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name O	atis_flight
1132	ピッツバーグ から ボルチモア までのフライトは何	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1133	ダラス から サンフランシスコ までの アメリカン航空便 を一覧表示して	B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
1134	平日 に ピッツバーグ から アトランタ まで利用可能な 午後 のフライトは何	B-flight_mod O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day O	atis_flight
1135	略語の UA はどんな意味	O B-airline_code O	atis_abbreviation
1136	午前 8 時 15 分 以降 に出発する ダラス 発 サンフランシスコ 行きの ユナイテッド航空 の飛行機に乗りたい	B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
1137	ダラスフォートワース 発 ボストン 行きの アメリカン航空 便 928 の運賃は何	B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-flight_number O	atis_airfare
1138	インディアナポリス 発 ワシントン の シアトル 行きのフライト	B-fromloc.city_name O B-toloc.city_name O B-toloc.state_name O	atis_flight
1139	十二月 二十四日 ダラス から ボルチモア まで飛ぶのに 最安 の航空会社はどれ	B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name O B-toloc.city_name O B-cost_relative O	atis_airline
1140	ボストン と ワシントン 間で 往復 の ファーストクラス の運賃はいくら	B-fromloc.city_name O B-toloc.city_name O B-round_trip O B-class_type O	atis_airfare
1141	タンパ 発 モントリオール 行きで、 ニューヨーク に立ち寄るフライトを探したい	B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O	atis_flight
1142	木曜日 の 早 朝 に出発する、 フィラデルフィア を出発して アトランタ に行くフライトを教えて	B-depart_date.day_name O B-depart_time.period_mod B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1143	ラブフィールド 発着のフライトの航空会社を教えて	B-fromloc.airport_name O	atis_airline
1144	ファーストクラス サービスがあるフライトはそれぞれの航空会社にいくつある	B-class_type O	atis_quantity
1145	来週 の 水曜日 の フェニックス と ミルウォーキー 間のフライトを教えて	B-fromloc.city_name O B-toloc.city_name O B-depart_date.date_relative O B-depart_date.day_name O	atis_flight
1146	フィラデルフィア から ボルチモア までのフライトを教えて	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1147	ピッツバーグ から フィラデルフィア まで 往復 航空運賃 1,000 ドル 以下	B-fromloc.city_name O B-toloc.city_name O B-round_trip O B-fare_amount I-fare_amount B-cost_relative	atis_airfare
1148	金曜日 ボストン から サンフランシスコ まで 午後 4 時 以降 に出発するフライトを教えて	B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name O B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O	atis_flight
1149	コード Y は何の略	O B-fare_basis_code O	atis_abbreviation
1150	デンバー から アトランタ までの 最安の 往復 のフライトは何	B-fromloc.city_name O B-toloc.city_name O B-cost_relative B-round_trip O	atis_flight
1151	ボルチモア 発 ダラス 行きの エコノミークラス のフライトを教えてくれる	B-fromloc.city_name O B-toloc.city_name O B-economy O	atis_flight
1152	空港アクセス、 デンバー	O B-city_name	atis_ground_service
1153	食事 が提供される ボストン 発 サンフランシスコ 行きの 一番早い フライトは何	B-meal O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
1154	デンバー空港 で利用可能な空港アクセスは何	B-airport_name O	atis_ground_service
1155	オーケー、すみませんが、 アトランタ を出発して フィラデルフィア に 5 時 ごろ に到着するのは何便か教えてもらえる	O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O	atis_flight
1156	そして ボストン空港 から市内まで移動するにはいくらかかる	O B-fromloc.airport_name O	atis_airfare
1157	アトランタ から フィラデルフィア までの 一番早い フライト	B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
1158	インディアナポリス 発 メンフィス 行きは何便	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1159	ボストン から デンバー までの 午前中 の 始発 便はいつ	B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day O B-flight_mod O	atis_flight
1160	ナッシュビル から セントルイス までの ノンストップ フライトを教えて	B-fromloc.city_name O B-toloc.city_name O B-flight_stop O	atis_flight
1161	アトランタ から ボルチモア までのフライトを教えて	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1162	ジェネラルミッチェル国際空港 はどこにある	B-airport_name O	atis_city
1163	BUR とは何	B-airport_code O	atis_abbreviation
1164	木曜日 サンフランシスコ 発 ボストン 行きの ノンストップ フライトはある	B-arrive_date.day_name B-fromloc.city_name O B-toloc.city_name O B-flight_stop O	atis_flight
1165	その情報をありがとう、今度は 四月 十六日 の 早 朝 アトランタ 発 フィラデルフィア 行きのフライトについての情報が欲しい	O B-depart_date.month_name B-depart_date.day_number O B-depart_time.period_mod B-depart_time.period_of_day B-fromloc.city_name O B-toloc.city_name O	atis_flight
1166	八月 六日 の 午後 に出発する ボストン から アトランタ に行く飛行機に乗りたい	B-depart_date.month_name B-depart_date.day_number O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1167	火曜日 デンバー から サンフランシスコ まで飛ぶ必要がある	B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name O	atis_flight
1168	FF の意味は何	B-airline_code O	atis_abbreviation
1169	水曜日 の 夕方 または 木曜日 の 午前中 のどちらかに ミルウォーキー から オーランド まで飛びたい	B-depart_date.day_name O B-depart_time.period_of_day B-or B-depart_date.day_name O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1170	来週 の 火曜日 6 時 に到着する ピッツバーグ 発 フィラデルフィア 行きのすべてのフライト	B-arrive_date.date_relative O B-arrive_date.day_name B-arrive_time.time I-arrive_time.time O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1171	ジェネラルミッチェル国際空港 から出発するフライトを全部一覧表示して	B-fromloc.airport_name O	atis_flight
1172	サンディエゴ から マイアミ までの ノンストップ の 片道 運賃を教えて	B-fromloc.city_name O B-toloc.city_name O B-flight_stop O B-round_trip O	atis_airfare
1173	アトランタ から ボストン までのフライトを教えて	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1174	ダラス 発 ボストン 行きの デルタ 便は何	B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
1175	ボストン から DFW までのフライトを全部教えて	B-fromloc.city_name O B-toloc.airport_code O	atis_flight
1176	デンバー 発 ボストン 行き、 ユナイテッド航空 の 一番遅い フライトの 出発時間 は	B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-flight_mod O B-flight_time O	atis_flight_time
1177	トロント と デンバー 間で飛んでいる航空会社を教えて	B-fromloc.city_name O B-toloc.city_name O	atis_airline
1178	木曜日 に セントピーターズバーグ から マイアミ までの飛行機に乗りたい	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1179	午後 5 時 近く に フィラデルフィア に到着する ボストン と フィラデルフィア 間のフライトを探してくれる	B-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1180	ノースウェスト航空 のフライトで デンバー を 正午 前 に出発するのは	B-airline_name O B-fromloc.city_name O B-depart_time.time B-depart_time.time_relative O	atis_flight
1181	デンバー から ボルチモア まで	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1182	シンシナティ 経由 コロンバス から フェニックス までのフライトを見つけたい	B-stoploc.city_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1183	九月 三日 ワシントン と デンバー 間のフライト情報	B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name O B-toloc.city_name O	atis_flight
1184	午前 10 時 より前 に ボストン から デンバー に行くのは何便	B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1185	シャーロット から ボルチモア までのフライト	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1186	AP57 制限事項とは何	B-restriction_code O	atis_restriction
1187	月曜日 ダラス 発 フィラデルフィア 行きのすべてのフライトを一覧表示してくれる	B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name O	atis_flight
1188	ボストン 発 サンフランシスコ 行きのすべての ユナイテッド 便を一覧表示して	B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
1189	ダラス でストップオーバーがある ボストン 発 サンフランシスコ 行きのフライトはある	B-stoploc.city_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1190	サンフランシスコ から ピッツバーグ まで、 ピッツバーグ から ニューヨーク 、それから ニューヨーク から サンフランシスコ までのフライトが必要	B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1191	火曜日 の 午後 2 時 30 分 ごろ に到着する アトランタ から セントルイス までは何便	B-depart_date.day_name O B-arrive_time.time I-arrive_time.time I-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1192	他のすべての空港から ラブフィールド 行きのフライトを教えて	O B-toloc.airport_name O	atis_flight
1193	モントリオール 発のフライトを全部教えて	B-fromloc.city_name O	atis_flight
1194	十一月 七日 の 夕方 に サンフランシスコ を出発して オークランド に着くフライトはある	B-arrive_date.month_name B-arrive_date.day_number O B-arrive_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1195	デンバー 発 ウェストチェスター郡 行きの飛行機を教えて	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1196	七月 七日 の アトランタ から デンバー までの 夕方 一番遅い フライトを教えてくれる	B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day B-flight_mod O	atis_flight
1197	デンバー または フィラデルフィア 、 または ピッツバーグ から ボルチモア 行きのすべてのフライトを教えて	B-fromloc.city_name B-or B-fromloc.city_name O B-or B-fromloc.city_name O B-toloc.city_name O	atis_flight
1198	ラスベガス から モントリオール までのフライト	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1199	ミッドウェスト エクスプレスは クリーブランド に運行してる	B-airline_name O B-city_name O	atis_flight
1200	八月 二日 の 午前 8 時 前 の ボストン 発 デンバー 行きで デルタ が飛ばしている航空機の種類は何	B-depart_date.month_name B-depart_date.day_number O B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_aircraft
1201	ジェネラルミッチェル国際空港 に発着するフライトを全部一覧表示して	B-fromloc.airport_name O	atis_flight
1202	アトランタ から ボストン までの 片道 の 最安 運賃はいくら	B-fromloc.city_name O B-toloc.city_name O B-round_trip O B-cost_relative O	atis_airfare
1203	オーケー、いつでもいいので タンパ 発 セントルイス 行きの 午前 10 時 より前 に出発するフライトを探している	O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O	atis_flight
1204	ボストン 発 デンバー 行きのすべてのフライトは何	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1205	フィラデルフィア の空港から フィラデルフィア 市内に行く空港アクセスの情報を教えてくれる	B-fromloc.city_name O B-toloc.city_name O	atis_ground_service
1206	メンフィス 発 ラスベガス 行きのフライトと、同時に到着する ニューヨークシティ 発 ラスベガス 行きの 日曜日 のフライト情報を教えて	B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O	atis_flight
1207	月曜日 に フィラデルフィア から サンフランシスコ に行く、 午後 に ダラス に立ち寄る ファーストクラス 便の飛行機の種類は何	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day O B-stoploc.city_name O B-class_type O	atis_aircraft
1208	月曜日 の 正午 前 に出発する、 デンバー 発 シカゴ 行きの コンチネンタル のフライトをすべて一覧表示して	B-depart_date.day_name O B-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
1209	ボルチモア 発 デンバー 行きのフライトの ファーストクラス 運賃を知りたい	B-fromloc.city_name O B-toloc.city_name O B-class_type O	atis_airfare
1210	ニューアーク から クリーブランド までの 毎日 午後 5 時 のフライト	B-fromloc.city_name O B-toloc.city_name O B-depart_time.time B-flight_days I-flight_days I-flight_days O	atis_flight
1211	ボストン と サンフランシスコ 間の 最安 の運賃は何	B-fromloc.city_name O B-toloc.city_name O B-cost_relative O	atis_airfare
1212	火曜日 デトロイト から セントピーターズバーグ まで飛びたい	B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name O	atis_flight
1213	水曜日 サンフランシスコ 発 ボストン 行きのフライトを探して	B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name O	atis_flight
1214	ダラス から ボルチモア までの 最安 のフライトは何	B-fromloc.city_name O B-toloc.city_name O B-cost_relative O	atis_flight
1215	土曜日 の ニューアーク から シアトル までは何便	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1216	ジェネラルミッチェル国際空港 のすべての離陸と着陸を一覧表示してくれる	B-airport_name O	atis_flight
1217	午前 の カンザスシティ 発 アトランタ 行きのフライトを一覧表示してくれる	B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1218	ボストン から 8 時 38 分 に出発して デンバー に 朝 の 11 時 10 分 に到着したい	B-fromloc.city_name O B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time O B-toloc.city_name O B-arrive_time.period_of_day O B-arrive_time.time I-arrive_time.time I-arrive_time.time I-arrive_time.time O	atis_flight
1219	カンザスシティ から セントポール までの、 夕食時 午後 6 時 ごろ に到着するフライトに乗りたい	B-fromloc.city_name O B-toloc.city_name O B-arrive_time.period_of_day O O O B-arrive_time.time_relative O	atis_flight
1220	水曜日 正午 前 の ボルチモア 発 ニューアーク 行きの ノンストップ フライトを一覧表示して	B-arrive_date.day_name B-arrive_time.time B-arrive_time.time_relative O B-fromloc.city_name O B-toloc.city_name O B-flight_stop O	atis_flight
1221	ボストン から デンバー まで移動する、 片道 で可能な限り 最安 のフライトを探している	B-fromloc.city_name O B-toloc.city_name O B-round_trip O B-cost_relative O	atis_flight
1222	ボストン空港 で利用可能な空港アクセスは何	B-airport_name O	atis_ground_service
1223	アメリカン航空 便 315 で使用されている航空機の種類は何	B-airline_name O B-flight_number O	atis_aircraft
1224	AP 制限事項について説明してくれる	B-restriction_code O	atis_abbreviation
1225	トロント から サンディエゴ 行きで、 デンバー にストップオーバーする US エアー 便に乗りたい	B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O B-airline_name I-airline_name O	atis_flight
1226	デンバー から アトランタ までの 最低 運賃はいくら	B-fromloc.city_name O B-toloc.city_name O B-cost_relative O	atis_airfare
1227	ニューヨークシティ から ラスベガス までがあるのは何便	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1228	カンザスシティ から セントポール まで行くのにどのくらいかかる	B-fromloc.city_name O B-toloc.city_name O	atis_distance
1229	カンザスシティ から セントポール までの 午後 4 時 に出発するフライトに乗りたい	B-fromloc.city_name O B-toloc.city_name O B-depart_time.time I-depart_time.time I-depart_time.time O	atis_flight
1230	ダラス から サンフランシスコ までと 帰り の コンチネンタル 1291 の 往復 運賃はいくら	B-fromloc.city_name O B-toloc.city_name O B-round_trip O B-airline_name B-flight_number O B-round_trip O	atis_airfare
1231	アトランタ に行って飛行機に乗り、 ボストン に飛びたい	B-fromloc.city_name O B-toloc.city_name O	atis_aircraft
1232	アトランタ を 八月 七日 に出発して、 コロラド の デンバー に 八月 七日 に到着するフライトに乗りたい、 午後 に出発	B-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number O B-toloc.state_name O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number O B-depart_time.period_of_day O	atis_flight
1233	フィラデルフィア 発 ダラス 行きの 最初 のフライトを教えて	B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
1234	アメリカン航空 の フィラデルフィア 発 ダラス 行きのフライトを一覧表示して	B-airline_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1235	ワシントン に 午後 5 時 ごろ に到着する、 ボストン と ワシントン 間の ノンストップ フライトを探して	B-toloc.city_name O B-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_time.time_relative O B-fromloc.city_name O B-toloc.city_name O B-flight_stop O	atis_flight
1236	土曜日 午前中 の シカゴ から シアトル までの コンチネンタル 便の情報を教えて	B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
1237	明日 ダラス で利用可能な空港アクセスは何	B-today_relative B-city_name O	atis_ground_service
1238	ピッツバーグ を 午後 7 時 以降 に出発する、 ピッツバーグ 発 ボストン 行きの直行と乗り継ぎの両方のフライトをすべて教えて	B-fromloc.city_name O B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1239	ピッツバーグ から ボルチモア までのフライトを教えて	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1240	モントリオール から デトロイト までのすべてのフライトを教えて	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1241	サンフランシスコ 発 ラガーディア 行きの ノンストップ のすべてのフライトを教えて	B-fromloc.city_name O B-toloc.airport_name O B-flight_stop O	atis_flight
1242	フィラデルフィア から ボルチモア までのフライトを教えて	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1243	午後 12 時 から 4 時 の間に ピッツバーグ を出発する デルタ 便を全部教えて	B-depart_time.period_of_day B-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time O B-fromloc.city_name O B-airline_name O	atis_flight
1244	シャーロット から ミルウォーキー までのフライトを全部教えてくれる	B-fromloc.city_name O B-toloc.city_name O	atis_flight
1245	サンフランシスコ から アトランタ までの可能な限り 一番早い フライトを探したい	B-fromloc.city_name O B-toloc.city_name O B-flight_mod O	atis_flight
1246	水曜日 アトランタ から ワシントン DC までの利用可能なのは何便	B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O	atis_flight
1247	木曜日 の 朝 の サンフランシスコ から デンバー へのフライトに関する情報がほしい	B-depart_date.day_name O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
1248	金曜日 の 夜 セントポール 発 カンザスシティ 行きの 食事 が提供されるフライトを一覧表示してくれる	B-depart_date.day_name O B-depart_time.period_of_day B-fromloc.city_name O B-toloc.city_name O B-meal O	atis_flight
1249	土曜日 午前中 コンチネンタル で シカゴ から デンバー までのフライト	B-depart_date.day_name B-depart_time.period_of_day B-fromloc.city_name O B-toloc.city_name O B-airline_name O	atis_flight
1250	来週の 水曜日 の 翌 日 夕方 7 時 ごろ に シカゴ を出発する シカゴ 発 カンザスシティ 行きの 帰り のフライトが必要	O B-depart_date.day_name O B-depart_date.date_relative O B-depart_time.period_of_day B-depart_time.time I-depart_time.time B-depart_time.time_relative O B-fromloc.city_name O B-fromloc.city_name O B-toloc.city_name O B-round_trip O	atis_flight
1251	四月 二十日 デンバー 発 ピッツバーグ 行きの US エアー 1039 の運賃が欲しい	B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name B-flight_number O	atis_airfare
1252	ミルウォーキー から サンフランシスコ まで 往復 で旅行する 最安 の方法は何	B-fromloc.city_name O B-toloc.city_name O B-round_trip O B-cost_relative O	atis_flight
1253	デンバー から アトランタ までの 最低 片道 運賃はいくら	B-fromloc.city_name O B-toloc.city_name O B-cost_relative B-round_trip O	atis_airfare
1254	金曜日 の ピッツバーグ 発 サンフランシスコ 行きがあるのは何便	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
