id	utterance	slot_labels	intent
688	Welche Flüge gehen von Philadelphia nach Dallas über Atlanta	O O O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name	atis_flight
689	Welche Flüge gibt es am achten Juli zwischen Dallas und Pittsburgh	O O O O O B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
690	Zeige mir Flüge von Milwaukee nach Orlando am Donnerstag morgen	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	atis_flight
691	Welche Flüge sind von Boston nach Dallas verfügbar	O O O O B-fromloc.city_name O B-toloc.city_name O	atis_flight
692	Ich möchte Boston um 8:38 Uhr verlassen	O O B-fromloc.city_name O B-depart_time.time I-depart_time.time O	atis_flight
693	Kannst du mir Flüge von Dallas nach Atlanta am Dienstag in der Nacht zeigen	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O B-depart_time.period_of_day O	atis_flight
694	Kannst du mir sagen, welcher Flugzeugtyp auf dem Eastern -Flug 825 von Atlanta nach Denver eingesetzt wird, wenn der Flug um 5:55 Uhr abhebt	O O O O O O O O B-airline_name O B-flight_number O B-fromloc.city_name O B-toloc.city_name O O O O O O B-depart_time.time I-depart_time.time O	atis_flight
695	Wie komme ich vom Flughafen in die Innenstadt von Tacoma	O O O O O O O O O B-toloc.city_name	atis_flight
696	Flüge am Dienstag morgen zwischen Charlotte und Baltimore	O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight
697	Zeige mir die Flüge von Atlanta nach Washington	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
698	Zeige mir alle Flüge von Atlanta nach San Francisco , die morgen nach 5 Uhr nachmittags von Atlanta abfliegen	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.today_relative B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-fromloc.city_name O	atis_flight
699	Ich möchte am Mittwoch abend von Milwaukee nach Orlando fliegen	O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
700	Zeige mir alle Flüge mit Northwest von New York nach Milwaukee , die um 7:20 Uhr morgens starten	O O O O O B-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_time.time I-depart_time.time I-depart_time.time O	atis_flight
701	Was ist der günstigste Weg, um zwischen Atlanta und Denver zu fliegen	O O O B-cost_relative O O O B-fromloc.city_name O B-toloc.city_name O O	atis_flight
702	Zeige mir eine Liste der Flüge mit Continental Airlines zwischen Boston und Denver	O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
703	Ich möchte einen Flug von Atlanta nach Pittsburgh	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
704	US 201	B-airline_code B-flight_number	atis_flight
705	Welche Flüge sind von Pittsburgh zum Oakland Airport verfügbar	O O O O B-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name O	atis_flight
706	Flüge am Nachmittag von Denver nach San Francisco	O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
707	Zeige mir alle Flüge von Charlotte nach Cleveland	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
708	Zeige mir die Flüge mit TWA nach Atlanta am Morgen	O O O O O B-airline_code O B-toloc.city_name O B-depart_time.period_of_day	atis_flight
709	Landen alle Flüge nach Oakland am gleichen Ort	O O O O B-toloc.city_name O O O	atis_flight
710	Zeige mir die Flüge von St. Petersburg nach Toronto , die vor Mittag landen	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time O	atis_flight
711	Gib mir bitte alle Flüge von Long Beach nach Memphis	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
712	Ich möchte einen Direkt flug von Denver nach Dallas	O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name	atis_flight
713	Was ist der frühste Flug, der Boston am ersten Juli nach Dallas am ersten Juli verlässt	O O O B-flight_mod O O B-fromloc.city_name O B-depart_date.day_number B-depart_date.month_name O B-toloc.city_name O B-depart_date.day_number B-depart_date.month_name O	atis_flight
714	Ich möchte einen Flug für morgen abends von Nashville nach Houston , bei dem Abendessen für morgen enthalten ist	O O O O O B-depart_date.today_relative B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O O B-meal_description O B-depart_date.today_relative O O	atis_flight
715	Zeige mir die Flüge von Denver nach San Diego mit Abflug nach 5 Uhr nachmittags	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time	atis_flight
716	Welche Flüge gehen von San Francisco nach Washington über Indianapolis	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name	atis_flight
717	Zeige mir den frühesten Flug am Mittwoch von Baltimore nach Newark	O O O B-flight_mod O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
718	Zeige Flüge am Sonntag von Seattle nach Chicago	O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
719	Welche Flüge starten von Pittsburgh und landen in Oakland Kalifornien	O O O O B-fromloc.city_name O O O B-toloc.city_name B-toloc.state_name	atis_flight
720	Flüge von Houston nach Los Angeles mit Abflug nach 10:26 Uhr	O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight
721	Ich möchte einen Flug von Pittsburgh nach San Francisco am zwanzigsten August	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number B-depart_date.month_name	atis_flight
722	Zeige mir Flüge von Dallas nach Atlanta	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
723	Gib mir bitte alle Flüge von Dallas nach Oakland Kalifornien am Montag	O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name	atis_flight
724	Welche Flüge sind am Mittwoch morgen von Boston nach Denver verfügbar	O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
725	Zeige mir die Flüge von Pittsburgh nach Baltimore , die am vierzehnten Juni in Baltimore ankommen	O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_date.day_number B-arrive_date.month_name O B-toloc.city_name O	atis_flight
726	Zeige mir die Flüge am Vormittag für 124 Dollar von Atlanta nach Boston	O O O O O B-depart_time.period_of_day O B-fare_amount I-fare_amount O B-fromloc.city_name O B-toloc.city_name	atis_flight
727	Zeige mir die Flüge von Denver nach Philadelphia an einem Samstag	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name	atis_flight
728	Ich muss von Boston nach Denver und dann nach San Francisco und zurück nach Boston fliegen	O O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name I-toloc.city_name O O O B-fromloc.city_name O	atis_flight
729	Was ist der günstigste Flug mit American Airlines von Cleveland nach Miami	O O O B-cost_relative O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
730	Zeige mir die verfügbaren Flüge von Atlanta nach Baltimore mit Abflug am Montag morgen	O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name B-depart_time.period_of_day	atis_flight
731	Was ist der früheste Flug von Pittsburgh nach Baltimore am Donnerstag morgen	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	atis_flight
732	Was ist der späteste Flug, der Pittsburgh nach Denver verlässt	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O	atis_flight
733	Fliegt Lufthansa zwischen Boston und Oakland	O B-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
734	Zeige mir Flüge von Boston nach Washington mit Abflug am fünfzehnten Juli	O O O O B-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_number B-depart_date.month_name	atis_flight
735	Zeige mir alle Landungen am General Mitchell International	O O O O O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name	atis_flight
736	Gibt es Direkt flüge am Mittwoch , den zwölften Mai von Indianapolis nach San Diego	O O B-flight_stop O O B-arrive_date.day_name O O B-arrive_date.day_number B-arrive_date.month_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
737	Welche Flüge gehen von San Francisco nach Washington über Indianapolis mit Ankunft bis 9 Uhr abends	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time	atis_flight
738	Bitte zeige mir die Flüge von Dallas Fort Worth nach Boston am dreiundzwanzigsten Juli	O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number B-depart_date.month_name	atis_flight
739	Hallo, ich möchte einen Flug mit American Airlines von Boston nach Denver planen	O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
740	Was sind die zwei American Airlines -Flüge, die Dallas am Abend nach San Francisco verlassen	O O O B-mod B-airline_name I-airline_name O O B-fromloc.city_name O B-depart_time.period_of_day O B-toloc.city_name I-toloc.city_name O	atis_flight
741	Welche Flüge hast du von Baltimore nach San Francisco	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
742	Ich möchte einen Direkt flug von Indianapolis nach San Diego , auf dem Abendessen serviert wird, was ist verfügbar	O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-meal_description O O O O O	atis_flight
743	Gibt es Flüge von Boston nach San Francisco mit Zwischenstopp in Denver	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name	atis_flight
744	Gib mir bitte alle Flüge von Long Beach nach Memphis	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
745	Flüge von Denver nach Dallas Fort Worth	O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name	atis_flight
746	Zeige mir Flüge von San Francisco nach Pittsburgh	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
747	Suche bitte einen Flug von Philadelphia nach San Francisco mit Delta	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name	atis_flight
748	Ich suche nach einem Flug von Oakland nach Denver mit einem Zwischenstopp in Dallas Fort Worth	O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name	atis_flight
749	Welche Flüge gibt es samstags von Philadelphia nach Denver	O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
750	Ich brauche am Mittwoch einen Flug von Denver nach Washington DC	O O O B-depart_date.day_name O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code	atis_flight
751	Zeige mir die Flüge von Columbus nach Charlotte	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
752	Oh, schauen wir mal, hat Eastern Airline einen Flug von Atlanta nach Washington	O O O O O B-airline_name I-airline_name O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
753	Flüge von Atlanta nach Dallas am Nachmittag	O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day	atis_flight
754	Welcher Flugzeugtyp wird auf Eastern -Flug 825 von Atlanta nach Denver mit Abflug um 5:55 Uhr eingesetzt	O O O O B-airline_name O B-flight_number O B-fromloc.city_name O B-toloc.city_name O O O B-depart_time.time I-depart_time.time O	atis_flight
755	Welche Flüge gibt es zwischen San Francisco und Boston	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
756	Ich möchte am achten Juli von Philadelphia nach San Francisco fliegen	O O O B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_flight
757	Suche einen Flug von Boston nach Washington am Montag	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight
758	Gib mir Informationen zu Flügen von Atlanta nach Washington DC am Mittwoch nach 4 Uhr nachmittags und Donnerstag vor 9 Uhr morgens	O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time	atis_flight
759	Suche die Flüge, die nach 6 Uhr abends von Boston nach San Francisco gehen	O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_flight
760	Ich lebe in Denver und möchte eine Reise nach Pittsburgh machen	O O O B-fromloc.city_name O O O O O B-toloc.city_name O	atis_flight
761	Gib mir Flüge, die aus Atlanta , Denver und Pittsburgh in Baltimore ankommen	O O O O O B-fromloc.city_name O B-fromloc.city_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight
762	Hallo, ich versuche einen Flug zu finden, der nach 2 Uhr nachmittags von Pittsburgh nach Denver fliegt	O O O O O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name O	atis_flight
763	Was ist der früheste Flug von Boston nach San Francisco am siebten November	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number B-depart_date.month_name	atis_flight
764	Zeige mir alle Flüge von Boston nach San Francisco mit US Air	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name	atis_flight
765	Ich hätte gerne eine Liste mit Flügen von Pittsburgh nach Dallas	O O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
766	Ich möchte am dreiundzwanzigsten November dieses Jahres 1991 von Atlanta nach Denver fliegen und ich möchte mit Delta fliegen	O O O B-depart_date.day_number B-depart_date.month_name O B-depart_date.year O O B-fromloc.city_name O B-toloc.city_name O O O O O B-airline_name O	atis_flight
767	Zeige mir alle Flüge von Tampa Florida nach Miami mit dem günstigsten Einzel flug	O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name O O B-cost_relative B-round_trip O	atis_flight
768	Zeige mir die Direkt flüge am Mittwoch , den zweiten Juni von Miami nach Baltimore , die in Baltimore zwischen 11:15 Uhr morgens und 12:45 Uhr mittags ankommen	O O O B-flight_stop O O B-arrive_date.day_name O O B-arrive_date.day_number B-arrive_date.month_name O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name O B-arrive_time.start_time I-arrive_time.start_time I-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time I-arrive_time.end_time O	atis_flight
769	Gib mir die Flüge von San Francisco nach Boston am Donnerstag nachmittag	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	atis_flight
770	Denver nach Atlanta	B-fromloc.city_name O B-toloc.city_name	atis_flight
771	Was ist der letzte Flug, der Pittsburgh nach Oakland verlässt	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O	atis_flight
772	Hast du einen Flug von Philadelphia nach San Francisco mit einem Zwischenstopp in Dallas	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name	atis_flight
773	Ich möchte eine Reise von Washington nach San Francisco machen	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_flight
774	Ich hätte gerne Informationen über Flüge am Nachmittag von Atlanta nach Dallas	O O O O O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight
775	Zeige mir alle Direkt flüge von San Diego nach New York	O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
776	Zeige mir alle Flüge mit Tarifen von Pittsburgh nach San Francisco	O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
777	Welche Flüge gibt es von Milwaukee nach Tampa	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
778	Zeige die Flüge von Salt Lake City nach St. Petersburg	O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
779	Was sind die günstigsten Flüge von Denver nach Atlanta	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name	atis_flight
780	Zeige mir United -Flüge von Denver nach San Francisco an Dienstagen oder Mitwochen	O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-or B-depart_date.day_name	atis_flight
781	Zeige mir die Flüge mit Delta oder TWA über Atlanta	O O O O O B-airline_name B-or B-airline_code O B-stoploc.city_name	atis_flight
782	Gibt es einen Flug, der San Francisco nach Denver verlässt	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O	atis_flight
783	Zeige mir Flüge, die Boston am Mittwoch vormittag verlassen und nach Denver fliegen	O O O O B-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O B-toloc.city_name O	atis_flight
784	Zeige mir alle täglichen Flüge von Boston , die Coach-Klasse haben	O O O B-flight_days O O B-fromloc.city_name O O B-class_type O	atis_flight
785	Ich brauche bitte einen frühen Flug von Denver nach San Francisco und ich möchte, dass Frühstück serviert wird	O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-meal_description O O	atis_flight
786	Dallas nach Baltimore	B-fromloc.city_name O B-toloc.city_name	atis_flight
787	Kann ich bitte eine Liste mit Flügen von Minneapolis nach Long Beach Kalifornien am Montag bekommen	O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O B-depart_date.day_name O	atis_flight
788	Flug um 6:30 Uhr morgens am siebenundzwanzigsten August von Atlanta nach Dallas	O O B-depart_time.time I-depart_time.time I-depart_time.time O B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
789	Ich brauche einen Flug von Philadelphia nach San Francisco am nächsten Mittwoch	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.date_relative B-depart_date.day_name	atis_flight
790	Zeige mir jetzt die Flüge von Denver nach Philadelphia an einem Samstag	O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name	atis_flight
791	Zeige mir alle Flüge von Denver nach Burbank	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
792	Zeige mir alle Flüge von San Francisco nach Boston , Baltimore oder Philadelphia	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-toloc.city_name O B-toloc.city_name	atis_flight
793	Zeige mir bitte alle Flüge von Boston nach San Francisco , die vor 10 Uhr morgens abfliegen	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O	atis_flight
794	Kürzeste Flüge von Nashville nach St. Petersburg	B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
795	Welche Delta -Flüge von Cincinnati nach New York City kommen in New York City am Samstag vor 6 Uhr abends an	O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-arrive_time.time_relative I-arrive_time.time_relative I-arrive_time.time_relative O O B-arrive_time.time I-arrive_time.time I-arrive_time.time O	atis_flight
796	Gibt es Flüge von Denver nach Atlanta mit Anschluss in Pittsburgh	O O O O B-fromloc.city_name O B-toloc.city_name O B-connect O B-stoploc.city_name	atis_flight
797	Zeige mir die Flüge von Newark New Jersey zum Ontario International nächsten Samstag	O O O O O B-fromloc.city_name B-fromloc.state_name I-fromloc.state_name O B-toloc.airport_name I-toloc.airport_name B-depart_date.date_relative B-depart_date.day_name	atis_flight
798	Zeige mir alle Direkt flüge von Boston nach Atlanta	O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name	atis_flight
799	Gib mir die Flüge von New York nach Las Vegas und Memphis nach Las Vegas am Sonntag	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name	atis_flight
800	Zeige mir die Southwest Airlines -Flüge von San Diego nach San Francisco	O O O B-airline_name I-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
801	Welche Flüge starten in Pittsburgh und landen in Denver und starten nach , sagen wir, 6 Uhr abends	O O O O B-fromloc.city_name O O O B-toloc.city_name O O B-depart_time.time_relative O O O B-depart_time.time I-depart_time.time B-depart_time.period_of_day	atis_flight
802	Zeige mir die Flüge von Denver nach Westchester County	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
803	Zeige mir den frühesten Flug am Mittwoch von Baltimore nach Newark	O O O B-flight_mod O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
804	Suche mir den frühesten Flug von Boston nach Atlanta und den spätesten Rückflug nach Boston am selben Tag	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-flight_mod O O B-toloc.city_name O O B-return_date.date_relative	atis_flight
805	Zeige mir alle Flüge von San Francisco nach Atlanta	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
806	Ich möchte den günstigsten Einzel flug von Denver nach Pittsburgh am fünfzehnten Juli buchen	O O O B-cost_relative B-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number B-depart_date.month_name O	atis_flight
807	Welche Flüge sind am Vormittag zwischen Denver und San Francisco verfügbar	O O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_flight
808	Fliegt Delta Airlines von Boston nach Washington DC	O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code	atis_flight
809	Fliegt eine 747 von Baltimore nach San Francisco	O O B-aircraft_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
810	Flüge von Baltimore nach Dallas	O O B-fromloc.city_name O B-toloc.city_name	atis_flight
811	Was hast du morgen vormittags von Pittsburgh nach Atlanta	O O O B-depart_date.today_relative B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight
812	Ich hätte gerne Informationen über den frühesten Flug, den du von Atlanta nach Denver hast	O O O O O O B-flight_mod O O O O B-fromloc.city_name O B-toloc.city_name O	atis_flight
813	Welche Flüge gibt es von Cleveland nach Miami mit US Air , die in Miami vor 4 Uhr nachmittags ankommen	O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time O	atis_flight
814	Ich brauche Informationen über Flüge, die Philadelphia am Freitag verlassen und in Oakland Kalifornien ankommen	O O O O O O B-fromloc.city_name O B-depart_date.day_name O O O B-toloc.city_name B-toloc.state_name O	atis_flight
815	Welche Flüge sind von Denver nach San Francisco verfügbar	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_flight
816	Ich möchte am Freitag einen Flug von Atlanta nach Dallas , der bis 6 Uhr abends in Dallas ankommt	O O O B-depart_date.day_name O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time O B-toloc.city_name O	atis_flight
817	Zeige mir bitte die Flüge, die Dallas am Dienstag vormittag verlassen und in Atlanta ankommen	O O O O O O B-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O B-toloc.city_name O	atis_flight
818	Alle Flüge von Baltimore nach Atlanta zwischen 1 Uhr und 3 Uhr nachmittags am Nachmittag	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time I-depart_time.end_time O B-depart_time.period_of_day	atis_flight
819	Zeige mir die Flüge von Philadelphia nach Dallas mit einem Zwischenstopp in Atlanta	O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name	atis_flight
820	Ich muss am Dienstag abend von Baltimore nach Dallas fliegen	O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight
821	Tägliche Flüge von Newark nach Cleveland um 5 Uhr nachmittags	B-flight_days O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time I-depart_time.time I-depart_time.time	atis_flight
822	Zeige mir einen Flug zwischen Boston und Denver	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
823	Zeige mir alle Flüge von San Francisco nach Boston , Philadelphia oder Baltimore	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-toloc.city_name O B-toloc.city_name	atis_flight
824	Zeige Flüge zwischen Boston und Denver	O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
825	Was ist der späteste Flug am Mittwoch von Atlanta nach Washington DC	O O O B-flight_mod O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code	atis_flight
826	Ich möchte einen Flug mit American Airlines von Baltimore nach San Francisco mit Zwischenstopp in Denver	O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name	atis_flight
827	Gibt es einen Flug mit United Airlines von Boston nach Denver	O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
828	Zeige mir die Abend flüge von Philadelphia nach Atlanta	O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name	atis_flight
829	Ich möchte Informationen zu Flügen von Toronto nach Salt Lake City	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name	atis_flight
830	Ich möchte bitte einen Flug mit American von Toronto nach San Diego mit Zwischenstopp in Denver	O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name	atis_flight
831	Was ist das günstigste Ticket für einen Einzel flug von Oakland nach Boston	O O O B-cost_relative O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_flight
832	Ich möchte einen Hin- und Rück flug von Baltimore nach Dallas	O O O B-round_trip I-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_flight
833	Zeige mir die Einzel flüge von Atlanta nach Pittsburgh	O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_flight
834	Flüge am Sonntag von Tampa nach Charlotte	O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
835	Finde Reisepläne für einen Hin- und Rück flug von Dallas nach Pittsburgh	O O O O B-round_trip I-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_flight
836	Was ist der späteste Flug am Tag mit Ankunft in Boston von Baltimore	O O O B-flight_mod O O O O O O B-toloc.city_name O B-fromloc.city_name	atis_flight
837	Was ist der billigste Flug von Denver nach Pittsburgh	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name	atis_flight
838	Zeige mir die Flüge von Denver nach Pittsburgh und Atlanta	O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name	atis_flight
839	Hat TWA einen Flug von Indianapolis nach Houston , der um 11 Uhr morgens ankommt	O B-airline_code O O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.time I-arrive_time.time I-arrive_time.time O	atis_flight
